x;y;datetime;id;behavior;random-seed;travel_speed_val;month;mm_yyyy;dd_mm_yyyy
706076.9962;7481135.68;20/09/2009 18:12;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706076.9962;7481135.68;20/09/2009 18:12;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706076.9962;7481135.68;20/09/2009 18:12;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706076.9962;7481135.68;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:13;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:13;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706081.9636;7481141.949;20/09/2009 18:13;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706094.2576;7481146.211;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706105.9257;7481158.628;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706110.703;7481184.134;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706110.4469;7481210.313;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706093.4899;7481221.322;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706074.1435;7481229.906;20/09/2009 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706059.7056;7481245.722;20/09/2009 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706059.7056;7481245.722;20/09/2009 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706059.7056;7481245.722;20/09/2009 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706064.0735;7481248.989;20/09/2009 18:14;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706064.0735;7481248.989;20/09/2009 18:14;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706056.8587;7481258.337;20/09/2009 18:14;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706056.8587;7481258.337;20/09/2009 18:14;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706056.8587;7481258.337;20/09/2009 18:14;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706056.8587;7481258.337;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:15;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:15;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.7318;7481261.144;20/09/2009 18:15;Suzano;resting;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706040.2331;7481266.9;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706044.2799;7481246.939;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706054.7711;7481232.86;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706064.0381;7481221.905;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706062.1157;7481209.604;20/09/2009 18:15;Suzano;idle;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706051.5489;7481216.966;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706053.4249;7481225.628;20/09/2009 18:15;Suzano;foraging;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.3351;7481228.546;20/09/2009 18:15;Suzano;foraging;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706051.5489;7481216.966;20/09/2009 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706053.4249;7481225.628;20/09/2009 18:16;Suzano;foraging;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706049.3351;7481228.546;20/09/2009 18:16;Suzano;foraging;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706045.9473;7481235.817;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706045.9473;7481235.817;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706045.9473;7481235.817;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706042.6059;7481241.063;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706042.6059;7481241.063;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706038.6395;7481230.585;20/09/2009 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706026.5485;7481225.843;20/09/2009 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706010.2093;7481231.205;20/09/2009 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706013.3234;7481243.905;20/09/2009 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706028.9353;7481243.161;20/09/2009 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706029.3637;7481242.482;20/09/2009 18:17;Suzano;sleeping;Empirical;Empirical;Sep;Sep/2009;20/Sep/2009
706028.9755;7481242.715;20/09/2010 18:07;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706022.0531;7481215.967;20/09/2010 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706022.7107;7481206.888;20/09/2010 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706025.6992;7481199.263;20/09/2010 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.5789;7481203.46;20/09/2010 18:07;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.5789;7481203.46;20/09/2010 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.5789;7481203.46;20/09/2010 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.5789;7481203.46;20/09/2010 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.1411;7481211.63;20/09/2010 18:08;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.1411;7481211.63;20/09/2010 18:08;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.1411;7481211.63;20/09/2010 18:08;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706038.8587;7481201.594;20/09/2010 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706042.3424;7481196.625;20/09/2010 18:09;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706040.9466;7481186.632;20/09/2010 18:09;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706036.4949;7481175.368;20/09/2010 18:09;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706029.9975;7481169.664;20/09/2010 18:09;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706029.9975;7481169.664;20/09/2010 18:09;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706029.9975;7481169.664;20/09/2010 18:09;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706024.4579;7481172.105;20/09/2010 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706012.8706;7481166.933;20/09/2010 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706011.4808;7481152.461;20/09/2010 18:09;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706011.4808;7481152.461;20/09/2010 18:10;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706006.232;7481148.544;20/09/2010 18:10;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706012.7353;7481136.267;20/09/2010 18:10;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706026.0414;7481122.362;20/09/2010 18:10;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706045.2701;7481114.278;20/09/2010 18:10;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:10;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:11;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:11;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:11;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:11;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706061.5834;7481118.978;20/09/2010 18:11;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706076.7082;7481122.475;20/09/2010 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706084.8448;7481121.566;20/09/2010 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706093.2233;7481120.922;20/09/2010 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706101.4908;7481127.543;20/09/2010 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706101.4908;7481127.543;20/09/2010 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706101.4908;7481127.543;20/09/2010 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706102.6219;7481137.329;20/09/2010 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706102.6219;7481137.329;20/09/2010 18:12;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706109.4139;7481136.952;20/09/2010 18:12;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706109.4139;7481136.952;20/09/2010 18:12;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706115.1191;7481139.754;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706115.1191;7481139.754;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706115.1191;7481139.754;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706115.1191;7481139.754;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706115.1191;7481139.754;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:12;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:13;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:13;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706125.0969;7481150.618;20/09/2010 18:13;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706137.0799;7481153.832;20/09/2010 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706142.8843;7481172.279;20/09/2010 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706138.4962;7481194.259;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706138.4962;7481194.259;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706138.4962;7481194.259;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706127.083;7481200.641;20/09/2010 18:13;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706111.9663;7481209.115;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706111.9663;7481209.115;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706105.6761;7481205.89;20/09/2010 18:13;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706105.6761;7481205.89;20/09/2010 18:14;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706097.9331;7481203.486;20/09/2010 18:14;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706097.9331;7481203.486;20/09/2010 18:14;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706097.9331;7481203.486;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:14;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:15;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:15;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706088.0307;7481212.193;20/09/2010 18:15;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706080.459;7481229.386;20/09/2010 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706062.8381;7481243.486;20/09/2010 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706045.2175;7481266.468;20/09/2010 18:15;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706030.4439;7481283.592;20/09/2010 18:15;Suzano;foraging;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706039.2113;7481288.598;20/09/2010 18:15;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706039.2113;7481288.598;20/09/2010 18:15;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706039.2113;7481288.598;20/09/2010 18:15;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706039.209;7481306.833;20/09/2010 18:15;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706039.209;7481306.833;20/09/2010 18:15;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706047.6698;7481312.253;20/09/2010 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706047.6698;7481312.253;20/09/2010 18:16;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706059.4515;7481364.719;20/09/2010 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706036.4909;7481374.273;20/09/2010 18:16;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;idle;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:16;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:17;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:17;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706054.6254;7481333.788;20/09/2010 18:17;Suzano;resting;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706011.7639;7481365.44;20/09/2010 18:17;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706007.714;7481394.201;20/09/2010 18:17;Suzano;travel;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706008.6486;7481396.614;20/09/2010 18:17;Suzano;sleeping;Empirical;Empirical;Sep;Sep/2010;20/Sep/2010
706008.2346;7481397.064;20/09/2011 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706002.4837;7481404.386;20/09/2011 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706001.9021;7481415.74;20/09/2011 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706008.362;7481414.878;20/09/2011 18:07;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706015.8952;7481414.758;20/09/2011 18:08;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706015.8952;7481414.758;20/09/2011 18:08;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706021.1813;7481417.638;20/09/2011 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706021.1813;7481417.638;20/09/2011 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706021.1813;7481417.638;20/09/2011 18:08;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706026.1887;7481423.976;20/09/2011 18:08;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706026.1887;7481423.976;20/09/2011 18:08;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706026.1887;7481423.976;20/09/2011 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:08;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706033.4098;7481426.298;20/09/2011 18:09;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706040.3974;7481427.229;20/09/2011 18:09;Suzano;feed_gum;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706040.3974;7481427.229;20/09/2011 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706040.3974;7481427.229;20/09/2011 18:09;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706048.0835;7481435.966;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706059.4135;7481460.714;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706050.522;7481471.946;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706037.4876;7481479.318;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706026.839;7481471.794;20/09/2011 18:09;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706019.9806;7481464.559;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
706007.4676;7481472.121;20/09/2011 18:09;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705993.3105;7481472.827;20/09/2011 18:10;Suzano;travel;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705980.4712;7481485.265;20/09/2011 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3021;7481475.829;20/09/2011 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3021;7481475.829;20/09/2011 18:10;Suzano;idle;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3021;7481475.829;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3021;7481475.829;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3021;7481475.829;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705979.4001;7481471.264;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705979.4001;7481471.264;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705979.4001;7481471.264;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705979.4001;7481471.264;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705979.4001;7481471.264;20/09/2011 18:10;Suzano;resting;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705974.3795;7481462.289;20/09/2011 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705965.7788;7481456.398;20/09/2011 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705960.8969;7481452.041;20/09/2011 18:11;Suzano;foraging;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705954.0387;7481447.016;20/09/2011 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705954.0387;7481447.016;20/09/2011 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705954.0387;7481447.016;20/09/2011 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
705957.9624;7481441.377;20/09/2011 18:11;Suzano;frugivory;Empirical;Empirical;Sep;Sep/2011;20/Sep/2011
